coffee_id,Country_of_Origin,Altitude,Harvest_Year,Variety,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Overall,Total_Cup_Points,Moisture,Color,Category_One_Defects,Category_Two_Defects,Quakers
1022,Taiwan,550.0,2014,Typica,Washed / Wet,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,6.75,80.92,0.09,Green,0,0,0.0
637,Taiwan,200.0,2016 / 2017,No informado,No informado,7.25,7.25,7.0,7.08,7.0,7.0,10.0,10.0,10.0,10.0,82.58,0.11,Blue-Green,0,0,0.0
621,Taiwan,1240.0,2013/2014,Typica,Washed / Wet,7.67,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.67,0.11,Green,0,0,0.0
266,Taiwan,,2014,No informado,Natural / Dry,7.75,7.75,7.58,7.75,7.75,7.67,10.0,10.0,10.0,7.67,83.92,0.0,Blue-Green,0,0,0.0
1118,Taiwan,200.0,2013/2014,Typica,Other,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7.0,80.08,0.11,Green,0,0,0.0
1028,Taiwan,300.0,2013/2014,Typica,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,0.11,Green,0,0,0.0
1103,Taiwan,700.0,2013/2014,Typica,Semi-washed / Semi-pulped,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25,0.11,Green,0,0,0.0
1126,Taiwan,250.0,2013/2014,Typica,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,7.0,80.0,0.11,Green,0,0,0.0
721,Taiwan,200.0,2013/2014,Typica,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,0.11,Green,0,0,0.0
886,Taiwan,150.0,2013/2014,Typica,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0.11,Green,0,0,0.0
136,Taiwan,1000.0,2013/2014,Typica,Washed / Wet,8.0,7.92,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.67,0.11,Green,0,0,0.0
1026,Taiwan,900.0,2013/2014,Typica,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,0.11,No informado,0,0,0.0
1120,Taiwan,250.0,2013/2014,Typica,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7.0,80.08,0.11,Green,0,0,0.0
736,Taiwan,,2016/2017,No informado,No informado,7.0,7.08,7.0,7.17,7.0,7.0,10.0,10.0,10.0,10.0,82.25,0.1,Blue-Green,0,0,0.0
1014,Taiwan,200.0,2017,Other,Washed / Wet,7.33,7.17,7.25,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.92,0.0,Blue-Green,0,0,0.0
887,Taiwan,750.0,2013/2014,Typica,Washed / Wet,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.25,81.67,0.11,Green,0,0,0.0
826,Taiwan,1000.0,2012,Typica,Other,7.5,7.5,7.42,7.25,7.5,7.5,10.0,10.0,10.0,7.25,81.92,0.11,Green,0,0,0.0
939,Taiwan,110.0,2014,Typica,Washed / Wet,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,7.08,81.42,0.12,Green,0,0,0.0
279,Taiwan,1200.0,2016,No informado,No informado,7.75,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,7.75,83.83,0.0,No informado,0,0,0.0
915,Taiwan,180.0,2015,Typica,Natural / Dry,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,7.33,81.5,0.12,Green,0,2,0.0
1069,Taiwan,,2017,Other,Natural / Dry,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,80.5,0.0,Blue-Green,0,0,0.0
1119,Taiwan,150.0,2013/2014,Typica,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,7.0,80.08,0.11,Green,0,0,0.0
347,Taiwan,1000.0,2013/2014,Typica,Other,7.75,7.75,7.75,7.75,7.5,7.58,10.0,10.0,10.0,7.5,83.58,0.11,Green,0,0,0.0
1031,Laos,1300.0,2016,Catimor,Washed / Wet,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,7.33,80.83,0.0,Green,0,0,0.0
426,Taiwan,800.0,2014,Typica,Washed / Wet,7.92,7.83,7.75,7.58,7.5,7.33,10.0,10.0,10.0,7.33,83.25,0.1,Green,0,0,0.0
618,Taiwan,1200.0,2014,Typica,Washed / Wet,8.0,7.83,7.83,7.42,7.25,7.25,10.0,10.0,10.0,7.08,82.67,0.08,Green,0,0,0.0
1081,Taiwan,600.0,2014,Typica,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,Green,0,0,0.0
969,Taiwan,650.0,2013/2014,Typica,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,81.25,0.11,Green,0,0,0.0
923,Taiwan,600.0,2013/2014,Typica,Other,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,7.42,81.5,0.11,Green,0,0,0.0
1116,Taiwan,850.0,2014,Typica,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,0.07,Green,0,0,0.0
1027,Taiwan,688.0,2013/2014,Typica,Other,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,7.17,80.92,0.11,Green,0,0,0.0
353,Taiwan,,2016 / 2017,No informado,No informado,7.58,7.58,7.17,7.17,7.0,7.0,10.0,10.0,10.0,10.0,83.5,0.11,Blue-Green,0,0,0.0
380,Taiwan,,2015,No informado,No informado,7.67,7.67,7.0,7.08,7.0,7.0,10.0,10.0,10.0,10.0,83.42,0.11,Blue-Green,0,0,0.0
1090,Taiwan,600.0,2013/2014,Yellow Bourbon,Other,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33,0.11,Green,0,0,0.0
770,Taiwan,1200.0,2013/2014,Typica,Other,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.17,82.17,0.11,Green,0,0,0.0
1171,Taiwan,700.0,2014,Typica,Natural / Dry,6.92,7.0,7.17,7.0,7.42,7.0,10.0,10.0,10.0,7.0,79.5,0.0,No informado,0,1,0.0
722,Taiwan,600.0,2013/2014,Typica,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,0.11,Green,0,0,0.0
743,Taiwan,650.0,2013/2014,Typica,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.25,82.25,0.11,Green,0,0,0.0
488,Taiwan,1300.0,2013/2014,Typica,Other,7.75,7.75,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,83.08,0.11,No informado,0,0,0.0
538,Ethiopia,2000.0,2016,Ethiopian Heirlooms,Washed / Wet,7.58,7.58,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.58,82.92,0.0,Bluish-Green,1,20,0.0
270,Taiwan,950.0,2014,Typica,Washed / Wet,8.0,7.92,7.92,7.92,7.67,7.33,10.0,10.0,10.0,7.17,83.92,0.06,Green,0,0,0.0
1050,Taiwan,,2016,Typica,Other,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,7.33,80.67,0.0,Green,0,1,0.0
539,Taiwan,775.0,2014,Typica,Natural / Dry,7.5,7.58,7.67,7.33,7.5,7.75,10.0,10.0,10.0,7.58,82.92,0.0,Green,0,9,0.0
508,Taiwan,1200.0,2014,Typica,Washed / Wet,7.92,7.92,7.83,7.58,7.33,7.25,10.0,10.0,10.0,7.17,83.0,0.08,Green,0,0,0.0
610,Laos,1300.0,2015,Catimor,Washed / Wet,7.67,7.67,7.42,7.42,7.42,7.5,10.0,10.0,10.0,7.58,82.67,0.13,Bluish-Green,0,0,0.0
1230,Mexico,1300.0,2012,Typica,Natural / Dry,7.25,7.25,7.0,7.5,7.33,7.42,8.0,9.33,10.0,7.75,78.33,0.13,Green,31,47,0.0
197,China,1400.0,2015,Catimor,Natural / Dry,7.83,7.83,7.58,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.25,0.1,Green,0,1,0.0
448,China,1200.0,2015,Catimor,Washed / Wet,7.5,7.67,7.33,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.17,0.11,Green,0,0,0.0
712,China,1580.0,2015,Catimor,Pulped natural / honey,7.5,7.58,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.5,82.33,0.12,Green,0,2,6.0
161,China,1680.0,2015,Catimor,Washed / Wet,7.75,7.92,7.67,7.83,7.75,7.67,10.0,10.0,10.0,7.92,84.5,0.1,Green,0,1,0.0
449,China,1600.0,2015,Catimor,Washed / Wet,7.67,7.67,7.5,7.67,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.1,Green,0,3,0.0
591,China,1100.0,2015,Catimor,Natural / Dry,7.67,7.5,7.33,7.33,7.67,7.67,10.0,10.0,10.0,7.58,82.75,0.1,Green,0,0,0.0
681,China,1600.0,2015,Catimor,Washed / Wet,7.67,7.42,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.42,0.1,Green,0,0,0.0
592,China,1500.0,2015,Catimor,Washed / Wet,7.5,7.67,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.75,0.11,Green,0,2,0.0
301,China,1650.0,2015,Catimor,Washed / Wet,7.83,7.75,7.67,7.5,7.58,7.67,10.0,10.0,10.0,7.75,83.75,0.1,Green,0,2,1.0
339,China,1100.0,2015,Catimor,Washed / Wet,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,7.75,83.58,0.1,Green,0,4,1.0
76,China,1700.0,2015,Catimor,Natural / Dry,8.0,8.0,8.0,7.83,7.83,7.75,10.0,10.0,10.0,7.92,85.33,0.1,Green,0,0,0.0
19,China,1450.0,2015,Catimor,Washed / Wet,8.42,8.25,8.08,8.17,7.92,8.0,10.0,10.0,10.0,8.42,87.25,0.1,Green,0,0,0.0
989,Nicaragua,,2015,Other,Washed / Wet,7.33,7.33,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.0,81.08,0.11,No informado,0,1,0.0
1170,Nicaragua,1050.0,2015,Caturra,Natural / Dry,6.92,6.92,7.0,7.42,7.25,7.0,10.0,10.0,10.0,7.0,79.5,0.12,Green,0,6,0.0
1216,Nicaragua,,2014,No informado,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,10.0,6.67,78.58,0.11,Green,1,1,0.0
1107,Nicaragua,1187.5,2015,Caturra,Washed / Wet,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,7.17,80.17,0.11,No informado,0,2,0.0
1100,Nicaragua,900.0,2015,Caturra,Washed / Wet,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25,0.11,Green,0,2,0.0
1142,Nicaragua,1250.0,2014,Caturra,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,10.0,7.17,79.83,0.11,Green,0,0,0.0
1041,Nicaragua,1100.0,2015,Other,Washed / Wet,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,7.25,80.75,0.12,Green,0,5,0.0
965,Nicaragua,1100.0,2015,Catuai,Washed / Wet,7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,10.0,7.5,81.25,0.1,Green,0,4,0.0
#114041,Taiwan,150.0,2021 / 2022,unknown,Pulped natural / honey,7.83,7.92,7.83,7.58,7.58,7.67,10.0,10.0,10.0,7.67,84.08,0.108,Greenish,0,2,0.0
#934594,Taiwan,500.0,2021 / 2022,unknown,Washed / Wet,7.5,7.58,7.42,7.42,7.25,7.42,10.0,10.0,10.0,7.42,82.0,0.0819999999999999,Green,0,1,0.0
#105052,Taiwan,460.0,2021 / 2022,unknown,Pulped natural / honey,7.33,7.42,7.42,7.5,7.42,7.5,10.0,10.0,10.0,7.5,82.08,0.081,Greenish,0,3,0.0
#526397,Taiwan,1150.0,2021 / 2022,unknown,Washed / Wet,7.75,7.75,7.58,7.67,7.42,7.5,10.0,10.0,10.0,7.58,83.25,0.096,Green,0,1,0.0
#211361,Taiwan,165.0,2021 / 2022,unknow,Natural / Dry,7.67,7.67,7.42,7.42,7.42,7.5,10.0,10.0,10.0,7.5,82.58,0.098,Green,0,0,0.0
#547819,Taiwan,139.0,2021 / 2022,unknown,Washed / Wet,7.42,7.42,7.58,7.42,7.58,7.5,10.0,10.0,10.0,7.58,82.5,0.084,Green,0,2,0.0
#663913,Taiwan,300.0,2021 / 2022,Typica,Pulped natural / honey,7.25,7.42,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.42,81.83,0.113,Green,0,0,0.0
#348647,Taiwan,600.0,2021 / 2022,unknown,Washed / Wet,7.5,7.67,7.33,7.5,7.25,7.33,10.0,10.0,10.0,7.5,82.08,0.0969999999999999,Bluish-Green,0,0,0.0
#541397,Taiwan,230.0,2021 / 2022,Yellow Bourbon,Natural / Dry,8.0,8.0,7.75,7.75,7.67,7.75,10.0,10.0,10.0,7.92,84.83,0.0969999999999999,Brownish,0,0,0.0
#760524,Taiwan,520.0,2021 / 2022,unknown,Pulped natural / honey,7.75,7.92,7.83,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.5,0.113,Bluish-Green,0,0,0.0
#531106,Taiwan,300.0,2021 / 2022,Typica,Pulped natural / honey,7.42,7.5,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.33,81.58,0.09,Yellow-green,0,0,0.0
#599652,Taiwan,375.0,2021 / 2022,Typica,Washed / Wet,7.92,7.92,7.83,7.83,7.75,7.83,10.0,10.0,10.0,7.83,84.92,0.095,Green,0,2,0.0
#744798,Taiwan,325.0,2021 / 2022,unknown,Natural / Dry,7.58,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,7.67,83.58,0.084,Green,0,0,0.0
#127584,Taiwan,300.0,2021 / 2022,unknown,Pulped natural / honey,7.58,7.75,7.67,7.83,7.5,7.67,10.0,10.0,10.0,7.67,83.67,0.092,Greenish,0,0,0.0
#150681,Taiwan,275.0,2021 / 2022,Typica,Pulped natural / honey,7.58,7.75,7.58,7.75,7.58,7.67,10.0,10.0,10.0,7.67,83.58,0.091,Green,0,0,0.0
#748900,Taiwan,340.0,2021 / 2022,unknown,Washed / Wet,7.67,7.67,7.5,7.58,7.58,7.5,10.0,10.0,10.0,7.67,83.17,0.118,Blue-Green,0,0,0.0
#142692,Taiwan,140.0,2021 / 2022,unknown,Natural / Dry,7.67,7.58,7.42,7.5,7.33,7.42,10.0,10.0,10.0,7.42,82.33,0.108,Green,0,1,0.0
#764728,Taiwan,250.0,2021 / 2022,Typica,Natural / Dry,7.75,7.75,7.5,7.75,7.5,7.42,10.0,10.0,10.0,7.5,83.17,0.0969999999999999,Greenish,0,2,0.0
#240429,Taiwan,250.0,2021 / 2022,Typica,Pulped natural / honey,7.83,7.83,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.92,84.58,0.096,Greenish,0,0,0.0
#918443,Taiwan,250.0,2021 / 2022,Typica,Pulped natural / honey,7.58,7.67,7.5,7.75,7.5,7.58,10.0,10.0,10.0,7.75,83.33,0.0969999999999999,Greenish,0,0,0.0
#128172,Taiwan,300.0,2021 / 2022,Typica,Washed / Wet,7.58,7.67,7.58,7.75,7.42,7.58,10.0,10.0,10.0,7.75,83.33,0.096,Green,0,1,0.0
#553743,Taiwan,435.0,2021 / 2022,unknown,Pulped natural / honey,7.33,7.5,7.42,7.33,7.33,7.25,10.0,10.0,10.0,7.33,81.5,0.085,Green,0,0,0.0
#725808,Taiwan,800.0,2021 / 2022,Gesha,Washed / Wet,8.0,7.92,7.67,8.0,7.75,7.83,10.0,10.0,10.0,7.92,85.08,0.1,Pale Yellow,0,5,0.0
#895349,Taiwan,465.0,2021 / 2022,Caturra,Washed / Wet,7.67,7.58,7.42,7.42,7.5,7.5,10.0,10.0,10.0,7.5,82.58,0.084,Blue-Green,0,2,0.0
#405157,Taiwan,275.0,2021 / 2022,Typica,Pulped natural / honey,7.5,7.67,7.58,7.58,7.5,7.5,10.0,10.0,10.0,7.58,82.92,0.089,Blue-Green,0,0,0.0
#443473,Taiwan,1250.0,2021 / 2022,Gesha,Washed / Wet,8.08,8.0,8.08,8.08,8.0,8.0,10.0,10.0,10.0,8.0,86.25,0.119,Green,0,0,0.0
#439097,Taiwan,400.0,2021 / 2022,Typica,Natural / Dry,8.08,7.92,7.75,7.83,7.5,7.58,10.0,10.0,10.0,7.83,84.5,0.102,Green,0,0,0.0
#695532,Taiwan,1250.0,2021 / 2022,Gesha,Washed / Wet,8.08,7.83,7.67,7.67,7.67,7.75,10.0,10.0,10.0,7.92,84.58,0.1119999999999999,Green,0,2,0.0
#693585,Colombia,1800.0,2022,Bourbon Sidra,Pulped natural / honey,7.67,7.92,7.67,7.58,7.67,7.67,10.0,10.0,10.0,7.58,83.75,0.106,greenish,0,1,0.0
#655504,Colombia,1850.0,2021 / 2022,Caturra,Washed / Wet,8.08,8.0,8.08,7.92,8.08,8.0,10.0,10.0,10.0,8.0,86.17,0.106,Green,0,0,0.0
#125800,Myanmar,1400.0,2022,"Catimor,Catuai,Caturra,Bourbon",Natural / Dry,7.83,7.83,7.67,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.67,0.102,Pale Yellow,0,1,1.0
#434200,Taiwan,1100.0,2021 / 2022,Typica + SL34,Washed / Wet,7.75,7.92,7.67,7.92,7.75,7.83,8.67,10.0,10.0,7.92,83.42,0.1009999999999999,Blue-Green,0,0,0.0
#529473,Honduras,1800.0,2021 / 2022,Typica,Pulped natural / honey,7.75,7.75,7.75,7.67,7.75,7.67,10.0,10.0,10.0,7.67,84.0,0.094,Green,0,0,0.0
#709384,Guatemala,1400.0,2022,Caturra,Washed / Wet,7.33,7.42,7.33,7.42,7.58,7.42,10.0,10.0,10.0,7.42,81.92,0.103,Greenish,0,1,0.0
#940597,Taiwan,700.0,2022,Gesha,Pulped natural / honey,8.17,7.83,7.67,7.83,7.67,7.67,10.0,10.0,10.0,7.75,84.58,0.115,Green,0,0,0.0
#275886,Colombia,1574.0,2021,Santander,Washed / Wet,7.33,7.5,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.33,81.75,0.1119999999999999,yellow-green,0,0,0.0
#448890,Brazil,950.0,2021,Catucai,Natural / Dry,7.42,7.5,7.58,7.33,7.33,7.25,10.0,10.0,10.0,7.33,81.75,0.111,yellow-green,0,0,0.0
#451085,Nicaragua,1275.0,2021 / 2022,Caturra-Catuai,Washed / Wet,7.58,7.58,7.42,7.42,7.5,7.5,10.0,10.0,10.0,7.42,82.42,0.114,Bluish-Green,0,0,0.0
#917199,Guatemala,1302.5,2021,"MARSELLESA, CATUAI, CATURRA & MARSELLESA, ANACAFE 14, CATUAI",Washed / Wet,7.5,7.75,7.58,7.75,7.67,7.58,10.0,10.0,10.0,7.5,83.33,0.114,Green,0,0,0.0
#876726,Mexico,1340.0,2021,Pacamara,Washed / Wet,7.67,7.42,7.5,7.5,7.67,7.42,10.0,10.0,10.0,7.33,82.5,0.107,pale yellow,0,0,0.0
#126358,Guatemala,2000.0,2021,Gesha,Natural / Dry,8.08,8.0,8.0,7.75,8.25,8.17,10.0,10.0,10.0,8.0,86.25,0.115,brownish,0,1,0.0
#625390,Thailand,1400.0,2021,Typica Bourbon Caturra Catimor,Natural / Dry,7.42,7.25,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.25,81.33,0.105,yellowish,0,5,0.0
#874548,Taiwan,1200.0,2021 / 2022,Yellow Bourbon,Pulped natural / honey,7.92,8.08,7.67,7.92,7.67,7.75,10.0,10.0,10.0,7.75,84.75,0.1,Blue-Green,0,0,0.0
#994657,Taiwan,1000.0,2021 / 2022,Typica,Washed / Wet,8.0,8.08,7.67,7.75,7.92,7.83,10.0,10.0,10.0,7.83,85.08,0.105,greenish,0,0,0.0
#948279,Taiwan,850.0,2022,Typica,Natural / Dry,8.08,8.0,7.92,7.92,8.0,7.83,10.0,10.0,10.0,7.92,85.67,0.104,Green,0,0,0.0
#736196,Taiwan,1200.0,2021 / 2022,Gesha,Washed / Wet,8.0,7.92,7.83,7.92,7.83,7.83,10.0,10.0,10.0,7.92,85.25,0.095,Bluish-Green,0,0,0.0
#888419,Taiwan,1200.0,2021 / 2022,Gesha,Natural / Dry,8.17,8.08,7.92,8.0,7.58,7.83,10.0,10.0,10.0,7.92,85.5,0.106,Green,0,0,0.0
#389965,Taiwan,200.0,2022,Typica,Washed / Wet,8.0,8.0,7.83,7.83,7.75,7.92,10.0,10.0,10.0,8.08,85.42,0.114,Bluish-Green,0,0,0.0
#778206,Taiwan,200.0,2022,Typica,Washed / Wet,7.92,8.0,7.83,7.92,7.83,7.83,10.0,10.0,10.0,8.0,85.33,0.108,Green,0,0,0.0
#952428,Taiwan,150.0,2021 / 2022,Typica,No informado,7.92,8.0,7.92,8.0,7.58,7.75,10.0,10.0,10.0,7.83,85.0,0.109,Green,0,0,0.0
#852126,Taiwan,750.0,2021 / 2022,SL34,Washed / Wet,7.75,7.83,7.58,7.58,7.58,7.5,10.0,10.0,10.0,7.5,83.33,0.107,Blue-Green,0,1,0.0
#717129,Taiwan,1300.0,2021 / 2022,Gesha,Natural / Dry,7.92,7.92,8.0,7.92,7.83,7.92,10.0,10.0,10.0,8.0,85.5,0.091,Green,0,2,0.0
#978770,Guatemala,1900.0,2021 / 2022,Gesha,Natural / Dry,8.0,7.92,8.08,7.92,7.75,8.0,10.0,10.0,10.0,8.08,85.75,0.1159999999999999,yellowish,0,0,0.0
#197220,Taiwan,650.0,2022,Gesha,Pulped natural / honey,8.25,8.08,7.83,7.75,7.67,7.75,10.0,10.0,10.0,7.92,85.25,0.113,Green,0,0,0.0
#187142,United States (Hawaii),500.0,2022,Typica,Washed / Wet,7.67,7.92,7.58,7.58,7.58,7.75,10.0,10.0,10.0,7.75,83.83,0.118,Green,0,3,3.0
#699883,Taiwan,1300.0,2021 / 2022,SL34,Natural / Dry,7.83,7.83,7.67,7.67,7.83,8.0,10.0,10.0,10.0,8.0,84.83,0.095,greenish,0,0,0.0
#797281,Vietnam,650.0,2021 / 2022,Catimor,Natural / Dry,8.0,7.83,7.75,7.67,7.58,7.83,10.0,10.0,10.0,7.92,84.58,0.1159999999999999,brownish,0,0,0.0
#194737,Guatemala,1668.0,2022,Gesha,Washed / Wet,8.33,8.33,8.25,7.83,7.83,8.17,10.0,10.0,10.0,8.25,87.0,0.107,Green,0,2,0.0
#295641,United States (Hawaii),640.0,2022,Maragogype,Washed / Wet,7.33,7.58,7.5,7.5,7.5,7.58,10.0,10.0,10.0,7.5,82.5,0.1169999999999999,Blue-Green,0,1,0.0
#864968,Costa Rica,1450.0,2021,SL28,Pulped natural / honey,7.33,7.5,7.25,7.92,7.75,7.58,10.0,10.0,10.0,7.42,82.75,0.118,pale yellow,0,1,0.0
#231917,Taiwan,850.0,2021 / 2022,Gesha,Washed / Wet,7.83,8.0,7.5,7.75,7.75,7.75,10.0,10.0,10.0,7.83,84.42,0.1009999999999999,Bluish-Green,0,1,0.0
#680765,Peru,1750.0,2022,Gesha,Washed / Wet,8.0,8.0,7.83,7.83,7.58,7.83,10.0,10.0,10.0,7.75,84.83,0.107,greenish,0,0,0.0
#462111,Taiwan,1250.0,2021 / 2022,Gesha,Washed / Wet,8.33,8.17,8.08,8.0,7.83,8.25,10.0,10.0,10.0,8.25,86.92,0.091,Green,0,0,0.0
#988330,Taiwan,800.0,2021 / 2022,Gesha,Natural / Dry,7.92,7.75,7.67,7.75,7.75,8.0,9.33,10.0,10.0,7.92,84.08,0.106,yello-green,0,0,0.0
#460896,Laos,1300.0,2021 / 2022,Java,Semi Washed,8.33,8.42,8.08,8.17,7.92,8.17,10.0,10.0,10.0,8.33,87.42,0.104,yellowish,0,2,0.0
#489089,United States (Hawaii),1300.0,2022,Catuai,Washed / Wet,7.92,7.83,7.75,7.92,7.5,7.67,10.0,10.0,10.0,7.75,84.33,0.1009999999999999,Yellow-green,3,7,0.0
#741300,Taiwan,1060.0,2021 / 2022,Gesha,Natural / Dry,8.0,8.0,8.0,7.92,7.75,7.92,10.0,10.0,10.0,7.92,85.5,0.102,Blue-Green,0,0,0.0
#814258,Honduras,1600.0,2021,Lempira,Washed / Wet,7.67,7.75,7.67,7.58,7.5,7.58,10.0,10.0,10.0,7.5,83.25,0.105,Bluish-Green,0,3,0.0
#458680,Taiwan,1400.0,2021 / 2022,SL34,Washed / Wet,7.67,7.92,7.92,7.83,7.75,7.83,10.0,10.0,10.0,7.83,84.75,0.104,Green,0,0,0.0
#531918,Taiwan,1200.0,2021 / 2022,Gesha,Washed / Wet,8.5,8.5,7.92,8.0,7.92,8.25,10.0,10.0,10.0,8.5,87.58,0.105,Blue-Green,0,0,0.0
#894623,Taiwan,668.0,2022,Gesha,Washed / Wet,8.08,8.17,7.67,7.83,7.67,7.92,10.0,10.0,10.0,8.0,85.33,0.113,Green,0,0,0.0
#203399,El Salvador,1500.0,2021,Pacamara,Pulped natural / honey,7.83,7.83,7.83,7.83,7.67,7.67,10.0,10.0,10.0,7.67,84.33,0.103,brownish,0,4,0.0
#917862,Taiwan,1450.0,2021 / 2022,SL34,Natural / Dry,7.83,8.0,7.67,7.75,7.67,7.75,10.0,10.0,10.0,7.92,84.58,0.103,Green,0,0,0.0
#829336,United States (Hawaii),600.0,2021 / 2022,Typica,Washed / Wet,8.0,7.92,8.0,7.83,7.67,8.0,10.0,10.0,10.0,8.0,85.42,0.093,Green,0,0,0.0
#903758,Guatemala,1900.0,2021,Gesha,Natural / Dry,7.83,7.83,7.58,7.67,7.67,7.58,10.0,10.0,10.0,7.75,83.92,0.119,greenish,0,0,0.0
#494650,Taiwan,1100.0,2021 / 2022,SL34,Pulped natural / honey,8.17,8.08,8.0,7.92,8.0,7.92,10.0,10.0,10.0,8.0,86.08,0.102,Green,0,0,0.0
#280251,Taiwan,800.0,2021 / 2022,Gesha,Natural / Dry,8.17,8.08,7.83,7.67,7.67,7.75,10.0,10.0,10.0,7.83,85.0,0.1009999999999999,yellow green,0,0,0.0
#918509,Taiwan,1200.0,2021 / 2022,Sl34+Gesha,Natural / Dry,8.25,8.25,8.17,8.0,7.92,8.08,10.0,10.0,10.0,8.08,86.75,0.1,yellow green,0,1,0.0
#127725,Taiwan,1250.0,2021 / 2022,SL34,Washed / Wet,7.83,8.0,7.92,8.0,8.0,7.92,10.0,10.0,10.0,7.92,85.58,0.106,Bluish-Green,0,0,0.0
#546930,Taiwan,400.0,2022,Typica,Natural / Dry,8.0,7.92,7.83,7.92,7.75,7.75,10.0,10.0,10.0,7.92,85.08,0.1,Brownish,0,0,0.0
#154686,Honduras,1470.0,2021,Parainema,Natural / Dry,7.67,7.67,7.58,7.75,7.67,7.67,10.0,10.0,10.0,7.67,83.67,0.111,pale yellow,0,1,2.0
#886281,United States (Hawaii),1200.0,2022,Typica,Washed / Wet,7.75,7.42,7.33,7.5,7.33,7.5,10.0,10.0,10.0,7.33,82.17,0.106,Green,1,5,0.0
#740616,Taiwan,1250.0,2021 / 2022,SL34,Washed / Wet,8.08,8.08,8.25,8.08,7.92,8.0,10.0,10.0,10.0,8.25,86.67,0.108,greenish,0,0,0.0
